PERMIT#,PERMIT_TYPE,REVIEW_TYPE,ISSUE_DATE,STREET_NUMBER,STREET DIRECTION,STREET_NAME,SUFFIX,COMMUNITY_AREA,CENSUS_TRACT,WARD
100656761,PERMIT - SIGNS,SIGN PERMIT,12/6/16,3128,N,ASHLAND,AVE,6,62600,32
100656782,PERMIT - ELECTRIC WIRING,ELECTRICAL PLAN REVIEW,7/12/16,4645,W,CHICAGO,AVE,25,251700,28
100656792,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/6/16,8301,S,PAULINA,ST,71,711200,21
100656797,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/2/16,6507,S,MINERVA,AVE,42,834400,20
100656798,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/12/16,2300,S,HARDING,AVE,30,300500,22
100656804,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/12/16,8912,S,GREENWOOD,AVE,47,470100,8
100656812,PERMIT - SIGNS,SIGN PERMIT,11/3/16,77,W,HURON,ST,8,81700,42
100656814,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/12/16,734,W,119TH,ST,53,530200,34
100656823,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/12/16,5215,S,KEELER,AVE,62,620200,23
100656824,PERMIT - RENOVATION/ALTERATION,SELF CERT,8/3/16,1750,W,FULTON,ST,28,280400,27
100656828,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,11/1/16,3955,W,WRIGHTWOOD,AVE,22,220702,31
100656835,PERMIT - SIGNS,SIGN PERMIT,8/9/16,3520,S,COTTAGE GROVE,AVE,36,360200,4
100656837,PERMIT - RENOVATION/ALTERATION,SELF CERT,7/12/16,3757,N,KEELER,AVE,16,161000,45
100656839,PERMIT - SIGNS,SIGN PERMIT,11/3/16,77,W,HURON,ST,8,81700,42
100656858,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,8/12/16,2825,W,WALNUT,ST,27,837100,27
100656864,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,8/3/16,6556,S,HOYNE,AVE,67,671400,16
100656871,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/6/16,4213,W,HIRSCH,ST,23,230600,26
100656872,PERMIT - RENOVATION/ALTERATION,SELF CERT,7/11/16,70,E,WALTON,ST,8,81201,42
100656873,PERMIT - SIGNS,SIGN PERMIT,11/1/16,4425,W,FULLERTON,AVE,20,200300,31
100656886,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/1/16,10840,S,TROY,ST,74,740100,19
100666910,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,10/5/16,4326,N,ASHLAND,AVE,6,60200,47
100656899,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/10/16,2015,N,CALIFORNIA,AVE,22,221400,1
100656903,PERMIT - RENOVATION/ALTERATION,SELF CERT,8/8/16,515,N,STATE,ST,8,81500,42
100656910,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/2/16,1748,N,NEWCASTLE,AVE,25,250500,29
100656911,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,12/1/16,4846,W,DIVERSEY,AVE,19,190200,31
100656915,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/2/16,713,W,BLACKHAWK,ST,8,842200,27
100656923,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,8/10/16,2133,N,CAMPBELL,AVE,22,221500,1
100656929,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/1/16,2901,N,CLARK,ST,6,63400,44
100656940,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/1/16,1824,W,ELLEN,ST,24,241400,1
100656942,PERMIT - NEW CONSTRUCTION,SELF CERT,8/8/16,3004,N,HOYNE,AVE,5,51400,32
100656969,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,9/2/16,2616,N,HALSTED,ST,7,70300,43
100656973,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,10/12/16,30,S,MICHIGAN,AVE,32,320400,42
100656975,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/5/16,7724,S,GREEN,ST,71,710200,17
100657030,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,7/11/16,1060,W,ADDISON,ST,6,61100,44
100657045,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/6/16,5150,S,WHIPPLE,ST,63,630400,14
100657061,PERMIT - SIGNS,SIGN PERMIT,8/3/16,55,W,WACKER,DR,32,839100,42
100657062,PERMIT - SIGNS,SIGN PERMIT,8/3/16,55,W,WACKER,DR,32,839100,42
100657063,PERMIT - SIGNS,SIGN PERMIT,8/3/16,55,W,WACKER,DR,32,839100,42
100657064,PERMIT - SIGNS,SIGN PERMIT,8/3/16,55,W,WACKER,DR,32,839100,42
100657065,PERMIT - SIGNS,SIGN PERMIT,8/3/16,55,W,WACKER,DR,32,839100,42
100657067,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,8/2/16,3740,N,CLAREMONT,AVE,5,50500,47
100657127,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/7/16,6945,S,YALE,AVE,69,690300,6
100657128,PERMIT - RENOVATION/ALTERATION,SELF CERT,7/3/16,7711,S,CARPENTER,ST,71,710200,17
100657149,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,9/12/16,2861,W,LYNDALE,ST,22,221300,1
100657152,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,8/9/16,680,N,LAKE SHORE,DR,8,81401,42
100657154,PERMIT - RENOVATION/ALTERATION,SELF CERT,7/5/16,150,N,MICHIGAN,AVE,32,320100,42
100667929,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,9/2/16,6029,S,ARCHER,AVE,56,560800,23
100657157,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,2355,N,MOODY,AVE,19,191301,36
100657158,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/11/16,4035,W,77TH,PL,70,700200,18
100657159,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,11/7/16,18,S,MICHIGAN,AVE,32,320400,42
100657166,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,8/11/16,2524,N,CENTRAL PARK,AVE,22,220701,31
100657199,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,8/4/16,7952,S,SOUTH SHORE,DR,46,460100,7
100657200,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,11/10/16,134,S,WALLER,AVE,25,252101,29
100657208,PERMIT - RENOVATION/ALTERATION,SELF CERT,9/12/16,2745,N,ROCKWELL,ST,22,830900,32
100657221,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/1/16,4941,W,POTOMAC,AVE,25,250800,37
100657227,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/6/16,1444,S,KOLIN,AVE,29,290900,24
100657233,PERMIT - RENOVATION/ALTERATION,SELF CERT,8/3/16,1514,N,MILWAUKEE,AVE,24,241400,1
100657247,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/12/16,600,W,CHICAGO,AVE,8,842200,27
100657252,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/3/16,7001,S,ELIZABETH,ST,67,834900,6
100657258,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/1/16,2351,W,57TH,ST,63,835100,16
100657260,PERMIT - SIGNS,SIGN PERMIT,8/10/16,3150,W,CERMAK,RD,30,841700,24
100657261,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/6/16,6918,S,MICHIGAN,AVE,69,690400,6
100657263,PERMIT - SIGNS,SIGN PERMIT,8/10/16,2348,S,KEDZIE,AVE,30,300800,12
100657282,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,7/7/16,4626,N,KNOX,AVE,16,160100,39
100657286,PERMIT - RENOVATION/ALTERATION,SELF CERT,7/8/16,124,W,KINZIE,ST,8,81700,42
100657307,PERMIT - ELECTRIC WIRING,ELECTRICAL PLAN REVIEW,8/10/16,1801,W,JACKSON,BLVD,28,838100,27
100657322,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,11/2/16,412,N,WELLS,ST,8,81800,42
100657323,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,11/10/16,9813,S,AVENUE L,,52,520200,10
100657329,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/8/16,2610,N,CALIFORNIA,AVE,22,220400,32
100657330,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,9/6/16,4520,N,BROADWAY,,3,830700,46
100657348,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,10/7/16,6886,N,WILDWOOD,AVE,12,120100,41
100657361,PERMIT - SCAFFOLDING,EASY PERMIT,7/8/16,18,S,MICHIGAN,AVE,32,320400,42
100657362,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/11/16,151,W,SCHILLER,ST,8,80300,2
100657372,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/6/16,1644,N,SEDGWICK,ST,7,71700,2
100657392,PERMIT - ELECTRIC WIRING,ELECTRICAL PLAN REVIEW,7/6/16,6801,S,EAST END,AVE,43,430200,5
100657416,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/11/16,1513,N,HAMLIN,AVE,23,230700,26
100657418,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/11/16,3544,W,62ND,ST,66,660400,23
100657419,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/11/16,3222,W,65TH,ST,66,660500,17
100657422,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/11/16,3858,W,60TH,ST,65,650100,23
100657423,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/11/16,3451,W,60TH,ST,66,660400,23
100657424,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/11/16,5432,S,SAWYER,AVE,63,630300,14
100657426,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/11/16,4218,S,MOZART,ST,58,580502,15
100657428,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/11/16,10621,S,AVENUE L,,52,520300,10
100657430,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,3811,W,61ST,ST,65,650100,23
100657432,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,6238,S,KILBOURN,AVE,65,650200,13
100657435,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,3649,W,61ST,PL,65,650100,23
100657438,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,3024,W,54TH,ST,63,630400,14
100657439,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,5246,S,MOZART,ST,63,630400,14
100657440,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,5838,S,MASSASOIT,AVE,56,561100,23
100657441,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,10/4/16,8510,S,COTTAGE GROVE,AVE,44,440202,6
100657450,PERMIT - RENOVATION/ALTERATION,SELF CERT,9/12/16,2148,N,CLAREMONT,AVE,22,221600,32
100657455,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,8/8/16,3226,N,CLARK,ST,6,62100,44
100657458,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,8/2/16,3840,N,OAKLEY,AVE,5,50500,47
100657460,PERMIT - SIGNS,SIGN PERMIT,8/3/16,555,E,51ST,ST,40,836100,4
100657467,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,8/11/16,200,W,ADAMS,ST,32,839100,42
100657471,PERMIT - RENOVATION/ALTERATION,SELF CERT,9/7/16,190,S,LA SALLE,ST,32,839100,42
100657474,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/5/16,30,W,MONROE,ST,32,839100,42
100657494,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/9/16,5103,W,CHICAGO,AVE,25,251600,37
100657498,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/6/16,6321,S,EBERHART,AVE,42,420700,20
100657499,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/11/16,6200,N,MEADE,AVE,10,100100,39
100657506,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,7/5/16,337,E,RANDOLPH,ST,32,320100,42
100657543,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,6045,S,ADA,ST,67,670900,16
100657509,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,7/8/16,1301,W,14TH,ST,28,842900,25
100657523,PERMIT - RENOVATION/ALTERATION,SELF CERT,7/11/16,5620,N,WESTERN,AVE,2,20801,40
100657533,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,5114,S,ALBANY,AVE,63,630400,14
100657535,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,3820,W,61ST,ST,65,650100,23
100657536,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,5201,S,MAPLEWOOD,AVE,63,630500,14
100657537,PERMIT - RENOVATION/ALTERATION,SELF CERT,7/5/16,415,N,LA SALLE,DR,8,81700,42
100657539,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,6459,W,ARCHER,AVE,56,561000,23
100657541,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,2239,W,23RD,PL,31,841300,25
100657542,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,8030,S,RHODES,AVE,44,440201,6
100657544,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,10255,S,HOXIE,AVE,51,510200,7
100657547,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,8754,S,EXCHANGE,AVE,46,460700,10
100657549,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,6214,S,ROCKWELL,ST,66,835000,16
100657550,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,6110,S,BISHOP,ST,67,670800,16
100657551,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,4106,W,25TH,PL,30,301802,22
100657563,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,7924,S,MAY,ST,71,710800,17
100657581,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,10/11/16,9101,S,ASHLAND,AVE,73,730201,21
100657587,PERMIT - RENOVATION/ALTERATION,SELF CERT,9/6/16,60,E,ONTARIO,ST,8,81500,42
100657588,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,8/10/16,4911,N,WESTERN,AVE,4,40401,40
100657602,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,10/6/16,1448,W,CARMEN,AVE,3,31100,47
100657611,PERMIT - ELEVATOR EQUIPMENT,CONVEYANCE DEVICE PERMIT,7/6/16,2120,N,HUDSON,AVE,7,71300,43
100657626,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/8/16,3515,W,18TH,ST,29,292200,24
100657633,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/6/16,4442,N,BROADWAY,,3,830700,46
100657639,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,2703,S,SPRINGFIELD,AVE,30,301701,22
100657643,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,6549,S,BISHOP,ST,67,671100,16
100657645,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/1/16,900,N,KINGSBURY,ST,8,842200,27
100657647,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,4850,S,DAMEN,AVE,61,611500,15
100657650,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,3534,S,MARSHFIELD,AVE,59,590700,12
100657652,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,8/4/16,410,W,119TH,ST,53,530200,34
100657683,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,12/1/16,1439,W,79TH,ST,71,710600,17
100657686,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,729,W,26TH,ST,60,600400,11
100657698,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,8/5/16,3744,S,MICHIGAN,AVE,35,351400,3
100657710,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,2632,S,SPAULDING,AVE,30,840800,12
100657714,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,2629,S,SAWYER,AVE,30,840800,12
100657717,PERMIT - SIGNS,SIGN PERMIT,8/10/16,4830,N,PULASKI,RD,14,140400,39
100657719,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,6016,S,FAIRFIELD,AVE,66,835000,16
100657720,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,4204,W,31ST,ST,30,301803,22
100657722,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,9527,S,EXCHANGE,AVE,51,510100,10
100657723,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,1905,W,34TH,PL,59,840400,12
100657724,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,3609,S,WOOD,ST,59,590700,12
100657726,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,3419,W,37TH,PL,58,580300,12
100657729,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,7340,S,GREEN,ST,68,681400,17
100657732,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,1830,W,34TH,PL,59,840400,12
100657734,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,1940,W,35TH,ST,59,840400,12
100669105,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,9/12/16,5654,S,ABERDEEN,ST,68,680500,16
100657737,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,1637,W,35TH,ST,59,590700,12
100657741,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,3339,S,UNION,AVE,60,839800,11
100657749,PERMIT - RENOVATION/ALTERATION,SELF CERT,9/8/16,1342,N,MILWAUKEE,AVE,24,241400,1
100657751,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/12/16,10934,S,ARTESIAN,AVE,75,750300,19
100657753,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/11/16,1045,W,47TH,PL,61,842600,20
100657754,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/11/16,8238,S,INGLESIDE,AVE,44,440102,8
100657756,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/11/16,8822,S,SAGINAW,AVE,46,460600,7
100657757,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/11/16,946,W,32ND,PL,60,600900,11
100657764,PERMIT - SIGNS,SIGN PERMIT,11/4/16,1313,W,RANDOLPH,ST,28,833000,27
100657782,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/11/16,2310,W,48TH,ST,61,611500,15
100657765,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,7/7/16,5649,N,SHERIDAN,RD,77,30604,48
100657773,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/11/16,3151,S,NORMAL,AVE,60,840000,11
100657778,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/11/16,3834,W,24TH,ST,30,300500,22
100657780,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/11/16,2949,S,UNION,AVE,60,600400,11
100657781,PERMIT - RENOVATION/ALTERATION,SELF CERT,7/8/16,646,N,CICERO,AVE,25,251700,37
100657784,PERMIT - RENOVATION/ALTERATION,SELF CERT,8/5/16,233,S,WACKER,DR,32,839100,42
100657786,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/6/16,6607,S,JUSTINE,ST,67,671600,16
100657852,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,10/6/16,4517,N,KARLOV,AVE,14,140500,39
100657796,PERMIT - NEW CONSTRUCTION,SELF CERT,9/2/16,1642,N,WOOD,ST,24,240300,32
100657797,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/1/16,1400,S,LAKE SHORE,DR,33,330100,4
100657798,PERMIT - RENOVATION/ALTERATION,SELF CERT,7/5/16,5042,W,SCHUBERT,AVE,19,190800,31
100657801,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,9/2/16,5255,S,NEWCASTLE,AVE,56,560900,23
100657812,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,7/5/16,3100,W,PALMER,BLVD,22,221200,32
100657814,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,7/5/16,1301,W,14TH,ST,28,842900,25
100657815,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,7/11/16,1501,W,RANDOLPH,ST,28,833000,27
100657813,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/8/16,874,W,LILL,AVE,7,70300,43
100657817,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,7/8/16,1400,S,LAKE SHORE,DR,33,330100,4
100657818,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,7/12/16,2200,N,CANNON,DR,7,71400,43
100657824,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/2/16,2520,W,MEDILL,AVE,22,221500,1
100657830,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/1/16,6780,N,JEAN,AVE,12,120100,41
100657836,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/6/16,1639,W,WINONA,ST,3,31000,40
100657837,PERMIT - RENOVATION/ALTERATION,SELF CERT,7/11/16,1,N,DEARBORN,ST,32,839100,42
100657843,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,7/7/16,2807,N,CLYBOURN,AVE,5,51400,32
100657848,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,9/1/16,3742,W,ADDISON,ST,16,160900,30
100657849,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,7/12/16,1501,W,RANDOLPH,ST,28,833000,27
100657856,PERMIT - RENOVATION/ALTERATION,SELF CERT,7/11/16,2,N,RIVERSIDE,PLZ,28,280100,42
100657858,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/11/16,1209,N,MILWAUKEE,AVE,24,241600,2
100657859,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,7/11/16,560,W,GRAND,AVE,24,842300,27
100657869,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/7/16,5439,S,NEWCASTLE,AVE,56,560900,23
100657872,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,7/11/16,1410,S,MUSEUM CAMPUS,DR,33,330100,4
100657895,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/5/16,10320,S,CRANDON,AVE,51,838800,7
100657896,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/5/16,7832,S,DAMEN,AVE,71,710400,18
100657897,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/5/16,10123,S,CALUMET,AVE,49,490800,9
100657903,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,9/6/16,318,N,STATE,ST,8,81600,42
100657904,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/8/16,1949,N,WILMOT,AVE,22,222200,32
100657905,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,8/10/16,2900,W,LYNDALE,ST,22,221300,1
100657935,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/5/16,35,E,WACKER,DR,32,320100,42
100657918,PERMIT - NEW CONSTRUCTION,SELF CERT,11/10/16,4346,S,OAKENWALD,AVE,39,390100,4
100657931,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/7/16,3558,W,26TH,ST,30,300700,22
100657932,PERMIT - NEW CONSTRUCTION,SELF CERT,8/4/16,2739,N,DAYTON,ST,7,70300,43
100657946,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/5/16,2134,W,DIVISION,ST,24,241300,2
100657961,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/7/16,4600,N,ELSTON,AVE,16,160200,39
100657962,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/7/16,7359,S,CHAPPEL,AVE,43,430800,7
100657963,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/7/16,906,W,BELMONT,AVE,6,62100,44
100657964,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,8/12/16,5824,W,MONTROSE,AVE,15,150401,38
100657967,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/3/16,181,W,MADISON,ST,32,839100,42
100657968,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/7/16,4835,W,SCHUBERT,AVE,19,190800,31
100657973,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/7/16,9758,S,BEVERLY,AVE,73,730400,21
100657974,PERMIT - SIGNS,SIGN PERMIT,11/2/16,1650,N,ELSTON,AVE,24,842300,2
100657977,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/7/16,1519,W,GEORGE,ST,6,62700,32
100657978,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/7/16,2040,N,BURLING,ST,7,71200,43
100657983,PERMIT - SIGNS,SIGN PERMIT,9/6/16,5953,W,BELMONT,AVE,19,190402,30
100657984,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/7/16,10811,S,CHURCH,ST,75,750100,19
100657986,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/5/16,9100,S,COMMERCIAL,AVE,46,461000,10
100657987,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/7/16,1801,S,MICHIGAN,AVE,33,330100,3
100657985,PERMIT - NEW CONSTRUCTION,SELF CERT,9/7/16,2722,S,BONFIELD,ST,60,600600,11
100657991,PERMIT - NEW CONSTRUCTION,SELF CERT,9/6/16,1418,W,FILLMORE,ST,28,283100,28
100657997,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/6/16,242,N,MASON,AVE,25,252000,29
100658000,PERMIT - RENOVATION/ALTERATION,SELF CERT,7/12/16,200,E,RANDOLPH,ST,32,320100,42
100658001,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/1/16,1717,W,115TH,ST,75,750500,34
100658002,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/1/16,1900,W,119TH,ST,75,750500,34
100658003,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/1/16,1855,E,122ND,ST,51,838800,10
100658009,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,8/4/16,2320,W,ADDISON,ST,5,50500,47
100658007,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/12/16,912,W,19TH,ST,31,310300,25
100658016,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,7/8/16,1819,W,CHICAGO,AVE,24,243100,1
100658017,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/8/16,11115,S,EMERALD,AVE,49,491200,34
100658040,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/1/16,10929,S,PROSPECT,AVE,75,750200,19
100658041,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,7/1/16,8501,W,HIGGINS,RD,76,760801,41
