PERMIT#,PERMIT_TYPE,REVIEW_TYPE,ISSUE_DATE,STREET_NUMBER,STREET DIRECTION,STREET_NAME,SUFFIX,COMMUNITY_AREA,CENSUS_TRACT,WARD
100755937,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,1,N,WACKER,DR,32,839100,42
100755890,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/8/18,3353,N,PIONEER,AVE,17,170600,38
100755893,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/9/18,9201,S,DAMEN,AVE,72,720100,19
100755894,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/9/18,4923,N,KRUGER,AVE,14,140400,39
100755895,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/9/18,13312,S,BURLEY,AVE,55,550100,10
100755896,PERMIT - RENOVATION/ALTERATION,SELF CERT,4/12/18,2141,N,LAKEWOOD,AVE,7,832500,2
100755899,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,222,E,PEARSON,ST,8,81300,2
100755901,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,8024,S,CHAMPLAIN,AVE,44,440201,6
100755903,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,6/11/18,3908,W,24TH,ST,30,300500,22
100755907,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/8/18,901,W,JACKSON,BLVD,28,833100,25
100755908,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,1645,W,HURON,ST,24,243200,1
100760614,PERMIT - SCAFFOLDING,EASY PERMIT,5/7/18,1122,N,DEARBORN,ST,8,81000,2
100755909,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,3511,N,HARLEM,AVE,17,171000,38
100755913,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,219,N,GREEN,ST,28,833000,27
100755916,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,1747,W,CARROLL,AVE,28,280400,27
100755917,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,440,N,WABASH,AVE,8,81500,42
100755918,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,1747,W,CARROLL,AVE,28,280400,27
100755921,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,2712,S,CENTRAL PARK,AVE,30,301701,22
100755922,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/9/18,161,N,CLARK,ST,32,839100,42
100755923,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/9/18,11601,W,TOUHY,AVE,76,,41
100755924,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,50,E,BELLEVUE,PL,8,81202,42
100755925,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,4309,N,PAULINA,ST,6,60200,47
100755926,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,2616,N,MILWAUKEE,AVE,22,220602,35
100755927,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,180,E,PEARSON,ST,8,81300,2
100755930,PERMIT - SIGNS,SIGN PERMIT,9/11/18,401,N,STATE,ST,8,81500,42
100755932,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,1426,S,HALSTED,ST,28,841900,11
100755936,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/9/18,12519,S,LOWE,AVE,53,530503,9
100755933,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,4831,S,BISHOP,ST,61,611200,20
100755929,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/9/18,6760,S,STONY ISLAND,AVE,43,430300,5
100755938,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/9/18,1317,S,ASHLAND,AVE,28,842900,28
100755939,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/9/18,12329,S,STATE,ST,53,530600,9
100755940,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,180,E,PEARSON,ST,8,81300,2
100755943,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/9/18,5735,S,UNIVERSITY,AVE,41,836200,5
100755944,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,233,E,WACKER,DR,32,320100,42
100755945,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,353,N,CLARK,ST,8,81700,42
100755947,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,405,N,WABASH,AVE,8,81500,42
100755949,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,6344,S,DORCHESTER,AVE,42,834400,20
100756017,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,3443,N,MILWAUKEE,AVE,16,161300,30
100755950,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,2148,W,MONROE,ST,28,838000,27
100755952,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/9/18,5355,N,ASHLAND,AVE,77,30900,40
100755953,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,7/11/18,4740,N,RAVENSWOOD,AVE,4,830800,47
100755957,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,5404,N,NEENAH,AVE,10,100600,45
100755959,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/9/18,355,E,ERIE,ST,8,81401,42
100755961,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,6344,S,DORCHESTER,AVE,42,834400,20
100755963,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,2337,N,LOCKWOOD,AVE,19,191200,36
100756019,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,11/6/18,5241,N,WINTHROP,AVE,77,30703,48
100755964,PERMIT - RENOVATION/ALTERATION,SELF CERT,4/11/18,300,S,RIVERSIDE,PLZ,28,281900,42
100755965,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/9/18,12131,S,BISHOP,ST,53,530400,34
100755966,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/9/18,1800,W,GRACE,ST,5,50600,47
100755968,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/9/18,4327,N,DAMEN,AVE,5,50100,47
100755969,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/9/18,7252,W,CHASE,AVE,9,90100,41
100755970,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,6045,S,KNOX,AVE,64,640100,13
100755973,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,1120,N,LAKE SHORE,DR,8,81202,2
100756020,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,3005,N,OSCEOLA,AVE,17,170900,29
100755967,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/9/18,6334,S,KOSTNER,AVE,65,650301,13
100755975,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/5/18,741,N,PINE,AVE,25,251500,37
100755977,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,6/12/18,5822,N,KENNETH,AVE,12,120300,39
100755984,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,5306,N,VIRGINIA,AVE,4,40300,40
100755989,PERMIT - RENOVATION/ALTERATION,SELF CERT,5/9/18,4910,N,LINCOLN,AVE,4,40201,40
100755993,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,1738,E,73RD,ST,43,430500,7
100758931,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,5/1/18,835,N,MICHIGAN,AVE,8,81300,2
100755994,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/12/18,1901,S,RUBLE,ST,31,310200,11
100755995,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,6161,N,NAPER,AVE,10,100200,41
100755997,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,2116,W,RACE,AVE,24,243000,26
100755998,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/10/18,6131,N,NORTHWEST,HWY,10,100200,41
100756001,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,211,W,WACKER,DR,32,839100,42
100756021,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,710,W,82ND,ST,71,710900,21
100756008,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/9/18,3541,N,KENTON,AVE,16,161200,30
100756010,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/9/18,7443,S,LUELLA,AVE,43,430800,7
100756011,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/9/18,1550,W,95TH,ST,73,730201,21
100756013,PERMIT - NEW CONSTRUCTION,SELF CERT,6/7/18,1345,W,NELSON,ST,6,62800,32
100756015,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,3233,S,OAKLEY,AVE,59,840300,25
100756016,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,7836,S,MARQUETTE,AVE,43,431301,7
100756024,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/9/18,11258,S,ST LOUIS,AVE,74,740400,19
100756025,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/18,404,W,HARRISON,ST,28,841900,25
100756026,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/18,714,W,WEBSTER,AVE,7,71200,43
100756028,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/9/18,71,W,HUBBARD,ST,8,81700,42
100756030,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,9653,S,EUCLID,AVE,51,510300,7
100756031,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,8/7/18,2524,N,RICHMOND,ST,22,220400,32
100756033,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/9/18,7959,S,MARQUETTE,AVE,46,460302,7
100756034,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,435,E,89TH,ST,44,440900,9
100756036,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/9/18,3747,W,60TH,ST,65,650100,23
100756041,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/9/18,5701,S,LAFLIN,ST,67,670200,16
100756048,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/9/18,6015,S,MOBILE,AVE,64,640300,13
100756050,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/9/18,11359,S,MILLARD,AVE,74,740400,19
100756051,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/9/18,3234,N,KOSTNER,AVE,16,161200,30
100756053,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/12/18,4329,S,CALIFORNIA,AVE,58,580600,15
100756054,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/9/18,100,E,HURON,ST,8,81500,42
100756056,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,6/5/18,1270,N,MILWAUKEE,AVE,24,241400,1
100756058,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/9/18,2642,N,MARSHFIELD,AVE,7,70700,32
100756059,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/11/18,4422,W,MAYPOLE,AVE,26,260400,28
100756060,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/9/18,2650,N,MARSHFIELD,AVE,7,70700,32
100756063,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/7/18,7226,N,ROGERS,AVE,1,10201,49
100756066,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/12/18,2158,N,LEAMINGTON,AVE,19,191100,36
100756069,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/10/18,1844,N,MOHAWK,ST,7,71600,43
100756072,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,1200,S,LAKE SHORE,DR,33,330100,4
100756070,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/10/18,2305,W,MELROSE,ST,5,51000,32
100756075,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,8035,S,BENNETT,AVE,46,460500,8
100756076,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,6131,N,NORTHWEST,HWY,10,100200,41
100756077,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,3500,N,KIMBALL,AVE,21,831100,35
100756078,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,1313,E,HYDE PARK,BLVD,41,410200,4
100756079,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,3226,W,SUNNYSIDE,AVE,14,140702,33
100756123,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/10/18,2910,N,NORMANDY,AVE,18,180100,36
100756081,PERMIT - SIGNS,SIGN PERMIT,10/5/18,2811,W,DEVON,AVE,2,20702,50
100756082,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,350,N,ORLEANS,ST,8,81800,42
100756086,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,2144,N,LOCKWOOD,AVE,19,191200,36
100756087,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,3000,N,HALSTED,ST,6,63000,44
100756089,PERMIT - SIGNS,SIGN PERMIT,6/12/18,2410,S,WESTERN,AVE,31,841300,25
100756090,PERMIT - SCAFFOLDING,EASY PERMIT,4/10/18,900,W,WASHINGTON,BLVD,28,833000,27
100756091,PERMIT - SIGNS,SIGN PERMIT,6/12/18,2410,S,WESTERN,AVE,31,841300,25
100756092,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,1716,E,87TH,ST,45,450300,8
100756094,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,1611,N,SEDGWICK,ST,7,71500,2
100756096,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,626,N,MICHIGAN,AVE,8,81500,42
100756097,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,5448,W,QUINCY,ST,25,252102,29
100756099,PERMIT - NEW CONSTRUCTION,SELF CERT,6/6/18,3624,N,KEELER,AVE,16,161000,45
100756100,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,4949,S,CALUMET,AVE,38,381800,3
100756101,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,4541,N,LINCOLN,AVE,4,40900,47
100756102,PERMIT - SIGNS,SIGN PERMIT,6/12/18,2410,S,WESTERN,AVE,31,841300,25
100756103,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,2045,W,WASHINGTON,BLVD,28,837800,27
100756104,PERMIT - SIGNS,SIGN PERMIT,6/12/18,2410,S,WESTERN,AVE,31,841300,25
100756105,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/10/18,6100,S,KIMBARK,AVE,42,420200,20
100756107,PERMIT - SIGNS,SIGN PERMIT,6/12/18,2410,S,WESTERN,AVE,31,841300,25
100756108,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,6745,S,INDIANA,AVE,69,690400,6
100756109,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,4052,N,RICHMOND,ST,16,160602,33
100756110,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,1100,W,CERMAK,RD,31,310500,25
100756112,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,3013,N,LUNA,AVE,19,190300,31
100756113,PERMIT - SIGNS,SIGN PERMIT,6/12/18,2410,S,WESTERN,AVE,31,841300,25
100756116,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/10/18,1355,W,WALTON,ST,24,842300,27
100756117,PERMIT - NEW CONSTRUCTION,SELF CERT,6/6/18,3626,N,KEELER,AVE,16,161000,45
100756118,PERMIT - SIGNS,SIGN PERMIT,6/12/18,2410,S,WESTERN,AVE,31,841300,25
100756119,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,2735,W,POTOMAC,AVE,24,242600,26
100756121,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,549,W,BELMONT,AVE,6,63200,44
100756122,PERMIT - SIGNS,SIGN PERMIT,6/12/18,2410,S,WESTERN,AVE,31,841300,25
100756124,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,151,N,FRANKLIN,ST,32,839100,42
100756125,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,3740,N,LAWNDALE,AVE,16,160900,45
100756126,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,3530,W,PALMER,ST,22,221000,35
100756128,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,1428,S,CENTRAL PARK,AVE,29,838700,24
100756129,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,3443,N,MILWAUKEE,AVE,16,161300,30
100756130,PERMIT - SIGNS,SIGN PERMIT,6/6/18,6811,W,GRAND,AVE,18,831600,36
100756132,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,6913,W,MEDILL,AVE,18,831600,36
100756137,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,20,E,RANDOLPH,ST,32,320100,42
100756145,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,180,N,ADA,ST,28,833000,27
100756146,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/18,155,N,WACKER,DR,32,839100,42
100756151,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,2837,N,MILWAUKEE,AVE,21,210602,35
100756153,PERMIT - SIGNS,SIGN PERMIT,8/7/18,3615,W,IRVING PARK,RD,16,160900,45
100756156,PERMIT - SIGNS,SIGN PERMIT,8/7/18,3615,W,IRVING PARK,RD,16,160900,45
100756158,PERMIT - SIGNS,SIGN PERMIT,8/7/18,3615,W,IRVING PARK,RD,16,160900,45
100756161,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,1901,E,74TH,ST,43,430900,8
100756162,PERMIT - SIGNS,SIGN PERMIT,8/7/18,3615,W,IRVING PARK,RD,16,160900,45
100756166,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,4337,N,PAULINA,ST,6,60200,47
100756168,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,10821,S,SANGAMON,ST,75,750100,34
100756169,PERMIT - SIGNS,SIGN PERMIT,8/7/18,3615,W,IRVING PARK,RD,16,160900,45
100756171,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,5437,W,HUTCHINSON,ST,15,150300,38
100756172,PERMIT - SIGNS,SIGN PERMIT,8/7/18,3615,W,IRVING PARK,RD,16,160900,45
100756173,PERMIT - SIGNS,SIGN PERMIT,8/7/18,3615,W,IRVING PARK,RD,16,160900,45
100756178,PERMIT - SIGNS,SIGN PERMIT,8/8/18,3615,W,IRVING PARK,RD,16,160900,45
100756179,PERMIT - SIGNS,SIGN PERMIT,8/8/18,3615,W,IRVING PARK,RD,16,160900,45
100756180,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,1428,S,CENTRAL PARK,AVE,29,838700,24
100756186,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,7401,S,CICERO,AVE,65,650500,18
100756192,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,6417,N,NEW ENGLAND,AVE,10,100200,41
100756188,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,939,W,33RD,PL,60,839700,11
100756189,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,442,W,WELLINGTON,AVE,6,63200,44
100756190,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,1818,W,GRAND,AVE,24,243100,1
100756191,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,9056,S,EAST END,AVE,48,480400,8
100756194,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/10/18,3731,N,SEMINARY,AVE,6,61100,44
100756195,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,7443,S,LUELLA,AVE,43,430800,7
100756199,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,14,N,THROOP,ST,28,833000,27
100756203,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/10/18,5134,N,ST LOUIS,AVE,13,831800,39
100756205,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/10/18,3551,W,83RD,PL,70,700402,18
100756206,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,5001,N,PULASKI,RD,14,140302,39
100756207,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,190,S,LA SALLE,ST,32,839100,42
100756208,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,1409,N,RIDGEWAY,AVE,23,230700,26
100756209,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,1923,W,IRVING PARK,RD,5,50600,47
100756210,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/11/18,942,W,RANDOLPH,ST,28,833000,27
100756211,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,10,E,ONTARIO,ST,8,81500,42
100756212,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/10/18,4942,N,SAYRE,AVE,10,100700,41
100756214,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/10/18,10720,S,RIDGEWAY,AVE,74,740300,19
100756215,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/10/18,2525,N,TALMAN,AVE,22,220300,32
100756217,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/10/18,1547,W,HIGHLAND,AVE,77,30200,48
100756219,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/10/18,7616,S,HONORE,ST,71,710400,17
100756220,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,5636,N,OSCEOLA,AVE,10,100400,41
100756223,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/10/18,2125,W,GREENLEAF,AVE,2,20400,50
100756238,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,233,S,WACKER,DR,32,839100,42
100756226,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/18,1041,N,LAWLER,AVE,25,251100,37
100756227,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,5501,W,WILSON,AVE,15,150300,45
100756230,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,8107,S,COTTAGE GROVE,AVE,44,440101,8
100756232,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,2834,W,CERMAK,RD,30,840700,12
100756233,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/12/18,5540,S,NAGLE,AVE,56,561000,23
100756235,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,11460,S,LONGWOOD,DR,75,750500,19
100756239,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/10/18,4938,N,WASHTENAW,AVE,4,40201,40
100756240,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,427,E,PERSHING,RD,38,380200,3
100756241,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/10/18,1330,N,MAYFIELD,AVE,25,250600,29
100756242,PERMIT - SCAFFOLDING,EASY PERMIT,4/10/18,203,N,WABASH,AVE,32,320100,42
100756243,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/10/18,2109,N,CLIFTON,AVE,7,71000,43
100756246,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,1628,W,BRYN MAWR,AVE,77,30400,40
100756247,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,1643,N,MILWAUKEE,AVE,24,831000,2
100756248,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,6623,S,KNOX,AVE,64,640800,13
100756250,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/10/18,1120,N,LAKE SHORE,DR,8,81202,2
100756252,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,4408,W,DIVERSEY,AVE,20,200100,31
100756258,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,2552,E,79TH,ST,43,431301,7
100756261,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,7521,S,PARNELL,AVE,69,691200,6
100756268,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,2257,W,MONROE,ST,28,838000,27
100756306,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,770,N,HALSTED,ST,24,842300,27
100756280,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/12/18,1919,S,SHELBY,CT,31,310300,25
100756282,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,840,N,LAKE SHORE,DR,8,81300,2
100756286,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,6207,N,TALMAN,AVE,2,20802,50
100756291,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/18,4342,W,PARKER,AVE,20,200200,31
100756294,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/12/18,820,S,BISHOP,ST,28,283100,28
100756297,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,461,W,CHICAGO,AVE,8,81900,42
100756299,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/10/18,6615,N,CAMPBELL,AVE,2,20602,50
100756302,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,3639,S,GILES,AVE,35,839600,3
100756303,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/10/18,10647,S,ALBANY,AVE,74,740100,19
100756304,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,2165,N,WESTERN,AVE,22,221600,32
100756305,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/18,7107,W,63RD,PL,64,640500,23
100756307,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,301,W,NORTH,AVE,8,80300,27
100756308,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/10/18,1325,N,WELLS,ST,8,80300,2
100756309,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,4/12/18,1410,S,MUSEUM CAMPUS,DR,33,330100,4
100756312,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/18,1515,N,LINDER,AVE,25,250700,37
100756313,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/11/18,909,N,SPRINGFIELD,AVE,23,231200,37
100756316,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/18,1144,W,18TH,ST,31,310600,25
100756317,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/18,311,S,WACKER,DR,32,839100,42
100756319,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/18,1,W,WACKER,DR,32,839100,42
100756320,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/18,1032,W,SHERIDAN,RD,1,10400,49
100756713,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/18,9142,S,OAKLEY,AVE,72,720100,19
100756321,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/18,10412,S,EMERALD,AVE,49,491100,34
